,train_loss
7902,0.00113224843517
7903,0.0012187382672
7904,0.00224021589383
7905,0.00415593758225
7906,0.00571296410635
7907,0.00927479937673
7908,0.0160647239536
7909,0.0216227117926
7910,0.0201529338956
7911,0.0189285743982
7912,0.0143720479682
7913,0.0125635806471
7914,0.00649670884013
7915,0.00309175555594
7916,0.000157326474437
7917,0.000225430747378
7918,0.00164055766072
7919,0.00492727383971
7920,0.00697357952595
7921,0.00683103036135
7922,0.00351518159732
7923,0.00441494397819
7924,0.0139341996983
7925,0.0203205607831
7926,0.0250135362148
7927,0.0257850177586
7928,0.0216365605593
7929,0.0287134610116
7930,0.027930919081
7931,0.0150525476784
7932,0.0101110646501
7933,0.00742100039497
7934,0.0025935897138
7935,0.000233198952628
7936,0.00367251830176
7937,0.0143793132156
7938,0.0257677081972
7939,0.0385765135288
7940,0.040708899498
7941,0.0277053359896
7942,0.0193385630846
7943,0.0119952997193
7944,0.00212980993092
7945,0.000309697992634
7946,0.00220387871377
7947,0.0058171376586
7948,0.00695583969355
7949,0.00850179605186
7950,0.00893569737673
7951,0.0118604274467
7952,0.0202078577131
7953,0.0222794767469
7954,0.0204491652548
7955,0.0166578479111
7956,0.00995410513133
7957,0.00471484614536
7958,0.00574391055852
7959,0.00448021152988
7960,0.00798070710152
7961,0.0109449196607
7962,0.0104861957952
7963,0.0124588962644
7964,0.0182266235352
7965,0.025525406003
7966,0.0272427555174
7967,0.0258411727846
7968,0.0287281870842
7969,0.0312046166509
7970,0.0351844839752
7971,0.0367727652192
7972,0.0364822670817
7973,0.0490673854947
7974,0.0636171922088
7975,0.0595031790435
7976,0.0609576478601
7977,0.052260376513
7978,0.0643502101302
7979,0.0744660273194
7980,0.0616935007274
7981,0.0566323399544
7982,0.0618161931634
7983,0.0577880144119
7984,0.0589579343796
7985,0.0533329024911
7986,0.0543977245688
7987,0.0558624379337
7988,0.0503818020225
7989,0.0530950725079
7990,0.0530231967568
7991,0.0362208895385
7992,0.0274118296802
7993,0.0263042207807
7994,0.0219462290406
7995,0.0209267735481
7996,0.0137606458738
7997,0.00577168073505
7998,0.00239888206124
7999,0.00105058855843
8000,0.000544030568562
8001,0.0022264320869
8002,0.00289709307253
8003,0.00135936937295
8004,0.00269016507082
8005,0.00784364622086
8006,0.00866074394435
8007,0.00597169902176
8008,0.00163880549371
8009,9.82631245279e-05
8010,0.000282693712506
8011,0.000699645432178
8012,0.00104340841062
8013,0.000323268352076
8014,0.000186498626135
8015,0.00171762448736
8016,0.00519811967388
8017,0.00300657516345
8018,0.000673428294249
8019,0.000864325847942
8020,0.00150347058661
8021,0.00689388811588
8022,0.0118237826973
8023,0.00935524329543
8024,0.00337636098266
8025,0.00170959124807
8026,0.00132206454873
8027,0.00892126280814
8028,0.0220711790025
8029,0.0381586737931
8030,0.0608302727342
8031,0.111950062215
8032,0.161607444286
8033,0.225209519267
8034,0.268522053957
8035,0.262572944164
8036,0.216060206294
8037,0.15512354672
8038,0.127674534917
8039,0.119035616517
8040,0.0777724459767
8041,0.0403447598219
8042,0.0158643033355
8043,0.00306942104362
8044,0.000357015931513
8045,0.00406800955534
8046,0.010911135003
8047,0.0202694423497
8048,0.0331621840596
8049,0.0473141483963
8050,0.0568698570132
8051,0.0675641521811
8052,0.082489579916
8053,0.100145183504
8054,0.0890209823847
8055,0.0765979662538
8056,0.0735464245081
8057,0.0673303902149
8058,0.0745781809092
8059,0.0756658539176
8060,0.0865828171372
8061,0.0943996906281
8062,0.0999545305967
8063,0.107953585684
8064,0.106156513095
8065,0.110576555133
8066,0.0900643020868
8067,0.079563640058
8068,0.0453468933702
8069,0.0292245857418
8070,0.0143203018233
8071,0.00711384275928
8072,0.00993810966611
8073,0.00175160635263
8074,0.00426399707794
8075,0.0187391526997
8076,0.0464055761695
8077,0.0732384100556
8078,0.10392434895
8079,0.11202429235
8080,0.103416994214
8081,0.108720578253
8082,0.130893707275
8083,0.1130900383
8084,0.0668552368879
8085,0.033467233181
8086,0.012931926176
8087,0.00640853215009
8088,0.00177724543028
8089,0.000203287578188
8090,0.00167388468981
8091,0.00556565914303
8092,0.0124474102631
8093,0.0124391885474
8094,0.0149840144441
8095,0.0124512594193
8096,0.0175697058439
8097,0.0180781316012
8098,0.0135591831058
8099,0.014220142737
8100,0.0224002711475
8101,0.0390819050372
8102,0.0382174178958
8103,0.0420543029904
8104,0.0507602207363
8105,0.0544158406556
8106,0.040707487613
8107,0.0316567234695
8108,0.0394560992718
8109,0.0227159149945
8110,0.0317075029016
8111,0.0336842313409
8112,0.0303211994469
8113,0.0196763537824
8114,0.0108497096226
8115,0.0142981857061
8116,0.0179127659649
8117,0.00703075388446
8118,0.00860983319581
8119,0.0133508266881
8120,0.0136149870232
8121,0.0133349569514
8122,0.0144373401999
8123,0.0140510154888
8124,0.0119282277301
8125,0.0217142347246
8126,0.00741789629683
8127,0.0060586030595
8128,0.0092004109174
8129,0.00726842600852
8130,0.0184498075396
8131,0.0284323990345
8132,0.0243191681802
8133,0.0172867774963
8134,0.0108057027683
8135,0.00856616161764
8136,0.00840557925403
8137,0.00924046523869
8138,0.00927834399045
8139,0.000182568852324
8140,0.000460875860881
8141,0.00151717173867
8142,0.00440485123545
8143,0.00569529179484
8144,0.00991984643042
8145,0.00734239537269
8146,0.00123038690072
8147,4.56888592453e-05
8148,7.80885893619e-05
8149,0.000149268264067
8150,0.00197077961639
8151,0.00332260946743
8152,0.00353657593951
8153,0.00426079472527
8154,0.0079858712852
8155,0.00387822580524
8156,0.00346745131537
8157,0.00914168544114
8158,0.0220508240163
8159,0.0363227240741
8160,0.0521018132567
8161,0.0566872730851
8162,0.0662874877453
8163,0.0590384714305
8164,0.050844091922
8165,0.0560060366988
8166,0.0579826831818
8167,0.0537400059402
8168,0.0467089042068
8169,0.0408316068351
8170,0.0411623604596
8171,0.0372928269207
8172,0.0243820082396
8173,0.0112604554743
8174,0.00245211319998
8175,0.000292780663585
8176,0.0015151926782
8177,0.0080301053822
8178,0.0139099303633
8179,0.0149806644768
8180,0.0156330019236
8181,0.0110710281879
8182,0.00816705357283
8183,0.00454217661172
8184,0.00216344301589
8185,0.00197589537129
8186,0.00164904328994
8187,0.000301728548948
8188,0.00354853644967
8189,0.0147840501741
8190,0.0494897253811
8191,0.0901037454605
8192,0.122540794313
8193,0.140311568975
8194,0.11483502388
8195,0.0853047519922
8196,0.0293462909758
8197,0.00675647705793
8198,0.000397994037485
8199,0.0020668709185
8200,0.00762132555246
8201,0.0109045188874
8202,0.0134786097333
8203,0.00780972698703
8204,0.00351969478652
8205,0.000298901781207
8206,0.00603244500235
8207,0.0294192638248
8208,0.0483483970165
8209,0.0415276251733
8210,0.0534144118428
8211,0.0683500021696
8212,0.0680670887232
8213,0.0377523414791
8214,0.0191322602332
8215,0.00922237150371
8216,0.00480809481815
8217,0.000616342760623
8218,0.000230958568864
8219,0.000778513436671
8220,0.00132405699696
8221,0.00152593234088
8222,0.000352576229488
8223,0.000927134067751
8224,0.00192001578398
8225,0.00119719153736
8226,0.000382739002816
8227,0.000708909123205
8228,0.00292691774666
8229,0.00899793300778
8230,0.0118622574955
8231,0.0159051362425
8232,0.0146164922044
8233,0.0166017450392
8234,0.0142801105976
8235,0.0155624765903
8236,0.0201826803386
8237,0.025835365057
8238,0.0394664406776
8239,0.0377299673855
8240,0.0363514237106
8241,0.043546397239
8242,0.0369336344302
8243,0.0296732541174
8244,0.0202442482114
8245,0.013882313855
8246,0.0252976175398
8247,0.0242561977357
8248,0.0223944764584
8249,0.0127354692668
8250,0.00844227708876
8251,0.0113242268562
8252,0.012044293806
8253,0.0101362382993
8254,0.00718647474423
8255,0.00708969170228
8256,0.00820925552398
8257,0.00655193347484
8258,0.0100023429841
8259,0.00315701356158
8260,0.000516667205375
8261,0.00068148545688
8262,0.00169759709388
8263,0.00646245619282
8264,0.00720024993643
8265,0.00555724045262
8266,0.00466009089723
8267,0.000470744678751
8268,0.000986930914223
8269,0.00249643693678
8270,0.00779688218608
8271,0.0100063411519
8272,0.01459251903
8273,0.0222260691226
8274,0.0316701754928
8275,0.0344156324863
8276,0.0324349030852
8277,0.0336788892746
8278,0.0247501004487
8279,0.0116146281362
8280,0.0133716790006
8281,0.00959896855056
8282,0.00406099343672
8283,0.000708959589247
8284,0.000444503210019
8285,0.000270180724328
8286,0.00105904508382
8287,0.0016608122969
8288,0.00256563606672
8289,0.00226584193297
8290,0.00253781629726
8291,0.000389693130273
8292,0.000641670660116
8293,7.08985098754e-05
8294,4.71138664579e-05
8295,0.000225013704039
8296,0.000332802475896
8297,0.00034458382288
8298,0.00161498389207
8299,0.00359828397632
8300,0.0135346297175
8301,0.0155620817095
8302,0.0158815421164
8303,0.0119354370981
8304,0.00312108779326
8305,0.000723790377378
8306,0.000979242264293
8307,0.00288396375254
8308,0.00495989993215
8309,0.0100580509752
8310,0.0123922377825
8311,0.0209306869656
8312,0.0281048901379
8313,0.026836913079
8314,0.0139998495579
8315,0.0126071451232
8316,0.0151963811368
8317,0.0139261391014
8318,0.010101782158
8319,0.00594907114282
8320,0.000125468504848
8321,0.000432533764979
8322,0.000950950488914
8323,0.000221596681513
8324,0.00125077366829
8325,0.00101175718009
8326,0.00457927072421
8327,0.00583557412028
8328,0.00618538167328
8329,0.0112469969317
8330,0.0117453094572
8331,0.0123579595238
8332,0.026940587908
8333,0.0120023805648
8334,0.0166947636753
8335,0.00557909999043
8336,0.0131339412183
8337,0.0352376289666
8338,0.0671205148101
8339,0.0814254283905
8340,0.138688415289
8341,0.220665410161
8342,0.26877823472
8343,0.287939220667
8344,0.287183344364
8345,0.244983747602
8346,0.169164568186
8347,0.110351920128
8348,0.0564308278263
8349,0.0250935852528
8350,0.0172442756593
8351,0.00621815724298
8352,0.00241293339059
8353,0.000675270217471
8354,0.00115793943405
8355,0.00191759283189
8356,0.00636881077662
8357,0.0162244644016
8358,0.0259981788695
8359,0.0374810993671
8360,0.0454166419804
8361,0.0430882498622
8362,0.0396419540048
8363,0.0305812302977
8364,0.00902006495744
8365,0.00117902026977
8366,0.000954409886617
8367,0.006746314466
8368,0.0113977184519
8369,0.00816997420043
8370,0.00343297654763
8371,0.00108076573815
8372,5.18623855896e-05
8373,0.000533537182491
8374,0.00567432679236
8375,0.00424712523818
8376,0.00575108174235
8377,0.00730427494273
8378,0.00752502540126
8379,0.00218958267942
8380,0.000620476203039
8381,0.00352677330375
8382,0.0134505089372
8383,0.022291360423
8384,0.0354191847146
8385,0.0404531024396
8386,0.0342220813036
8387,0.029574137181
8388,0.032024756074
8389,0.0337580852211
8390,0.0352236814797
8391,0.0379433333874
8392,0.0589387193322
8393,0.0665315762162
8394,0.0724254921079
8395,0.0761044472456
8396,0.0640318766236
8397,0.0542511753738
8398,0.0429142639041
8399,0.0261794626713
8400,0.00769071280956
8401,0.000967085943557
8402,0.013098962605
8403,0.0237786900252
8404,0.0249478556216
8405,0.0198633894324
8406,0.0106442254037
8407,0.00322065013461
8408,0.000472707120935
8409,0.00125807325821
8410,0.0047212340869
8411,0.0104605788365
8412,0.0196711663157
8413,0.0305713228881
8414,0.0339699648321
8415,0.0213189832866
8416,0.0109365861863
8417,0.0073202252388
8418,0.00681693619117
8419,0.00356968864799
8420,0.000190894192201
8421,0.00143261929043
8422,0.000885687768459
8423,7.68960089772e-05
8424,0.00138450530358
8425,3.1257954106e-05
8426,4.61477975477e-05
8427,0.00116484309547
8428,0.00387857994065
8429,0.00894474424422
8430,0.0129196774215
8431,0.0153574701399
8432,0.0160567872226
8433,0.0191578157246
8434,0.0090668965131
8435,0.0012448587222
8436,0.000604169268627
8437,0.00387918343768
8438,0.00705128256232
8439,0.0104330312461
8440,0.0132732186466
8441,0.0165214799345
8442,0.0116788502783
8443,0.00464978301898
8444,0.00228480668738
8445,0.000271938421065
8446,0.0031333938241
8447,0.0116783520207
8448,0.0241981297731
8449,0.0353360585868
8450,0.0317864827812
8451,0.0180898867548
8452,0.0178623013198
8453,0.0152670470998
8454,0.0155717432499
8455,0.0269648693502
8456,0.0289241019636
8457,0.0217873193324
8458,0.0186186637729
8459,0.0130762336776
8460,0.0136576797813
8461,0.0206302590668
8462,0.0336962938309
8463,0.0376567617059
8464,0.044094722718
8465,0.0352405235171
8466,0.0214075632393
8467,0.0155976712704
8468,0.0232611708343
8469,0.0189530216157
8470,0.0190491788089
8471,0.0188096147031
8472,0.0221741888672
8473,0.0206614397466
8474,0.017268942669
8475,0.0115346116945
8476,0.00999602954835
8477,0.00743443053216
8478,0.0073592280969
8479,0.00456160353497
8480,0.00387460109778
8481,0.00358614558354
8482,0.00427594874054
8483,0.00247654505074
8484,0.000507318531163
8485,7.96547028585e-05
8486,0.000306149944663
8487,0.00466599175707
8488,0.0231991354376
8489,0.0353583097458
8490,0.047370005399
8491,0.0810074433684
8492,0.100795403123
8493,0.124938413501
8494,0.13024571538
8495,0.104241646826
8496,0.101257607341
8497,0.0819045975804
8498,0.0538960397243
8499,0.0306734349579
8500,0.00890120770782
8501,0.00280703604221
8502,0.00245213927701
8503,0.000608064816333
8504,0.000203736592084
8505,0.000583568471484
8506,9.28820954869e-05
8507,0.000154708963237
8508,5.81142303417e-05
8509,0.000168006823515
8510,0.00259294128045
8511,0.0072855069302
8512,0.0215304698795
8513,0.0464440174401
8514,0.074163928628
8515,0.0995193347335
8516,0.0741880387068
8517,0.0815985873342
8518,0.0884912982583
8519,0.0660213530064
8520,0.050781391561
8521,0.0207941457629
8522,0.00366095453501
8523,0.00162675604224
8524,0.00857574306428
8525,0.0176092870533
8526,0.0194045361131
8527,0.0209809243679
8528,0.0243062004447
8529,0.0257048420608
8530,0.0245057512075
8531,0.0407065078616
8532,0.0775549262762
8533,0.102876737714
8534,0.0968486815691
8535,0.0932317227125
8536,0.0859369635582
8537,0.0938706174493
8538,0.0887954607606
8539,0.0733637660742
8540,0.0726307779551
8541,0.0808213949203
8542,0.0737773030996
8543,0.0552017502487
8544,0.0523119941354
8545,0.0383415035903
8546,0.0437367223203
8547,0.0471137836576
8548,0.0460808761418
8549,0.0361197777092
8550,0.0382431447506
8551,0.0278765764087
8552,0.0280060917139
8553,0.0235399696976
8554,0.0150819662958
8555,0.00754776690155
8556,0.00979673303664
8557,0.00934381596744
8558,0.00953016709536
8559,0.00801149569452
8560,0.0102247912437
8561,0.0118058174849
8562,0.00868880935013
8563,0.00554116955027
8564,0.003081146162
8565,0.00400436948985
8566,0.00354032916948
8567,0.00145684299059
8568,0.000718615425285
8569,0.0017140408745
8570,0.0108175314963
8571,0.0123790549114
8572,0.00636522984132
8573,0.00425593275577
8574,0.00597604969516
8575,0.00720900064334
8576,0.00554885622114
8577,0.0065995156765
8578,0.00962106604129
8579,0.0135354679078
8580,0.0202535446733
8581,0.0188361927867
8582,0.0143741862848
8583,0.00608004909009
8584,0.00370111688972
8585,0.000122607161757
8586,0.000675074872561
8587,0.00231365696527
8588,0.00270686089061
8589,0.00392337422818
8590,0.00435850024223
8591,0.00203887140378
8592,0.00135466060601
8593,0.00126473070122
8594,0.00193187664263
8595,9.29997622734e-05
8596,0.000732215179596
8597,0.00436312332749
8598,0.00398815702647
8599,0.00646110996604
8600,0.00924537610263
8601,0.0057256729342
8602,0.000694674032275
8603,0.000145483223605
8604,0.000942524697166
8605,0.000896975572687
8606,0.00135919020977
8607,0.00362222455442
8608,0.0029653806705
8609,0.00347366253845
8610,0.00908229127526
8611,0.0072776293382
8612,0.0337935909629
8613,0.03955366835
8614,0.049757309258
8615,0.0437245890498
8616,0.063734613359
8617,0.0973267033696
8618,0.121366098523
8619,0.137946709991
8620,0.177109479904
8621,0.186817675829
8622,0.203310206532
8623,0.268635809422
8624,0.361206710339
8625,0.433251202106
8626,0.427426040173
8627,0.380185306072
8628,0.350811302662
8629,0.308098971844
8630,0.228135496378
8631,0.18225094676
8632,0.168113067746
8633,0.11816611141
8634,0.0866627022624
8635,0.0481157079339
8636,0.0259194672108
8637,0.0197566449642
8638,0.0136031005532
8639,0.0086107943207
8640,0.00613661063835
8641,0.00465273018926
8642,0.00297855515964
8643,0.00295867514797
8644,0.00388565147296
8645,0.00845748186111
8646,0.010525368154
8647,0.0160692241043
8648,0.0193979218602
8649,0.0283991657197
8650,0.0411910042167
8651,0.043792039156
8652,0.0432468652725
8653,0.0391860790551
8654,0.0272225923836
8655,0.0116029763594
8656,0.00421647634357
8657,0.00364542892203
8658,0.00943014677614
8659,0.0190349034965
8660,0.0291602611542
8661,0.0378764271736
8662,0.0405512079597
8663,0.030857462436
8664,0.0105082802474
8665,0.00140947126783
8666,0.000201434202609
8667,0.00231283949688
8668,0.00380216236226
8669,0.00619309116155
8670,0.00820538215339
8671,0.00857182778418
8672,0.00899318326265
8673,0.00979072321206
8674,0.0097058871761
8675,0.010951240547
8676,0.00797651335597
8677,0.00747131556273
8678,0.015489032492
8679,0.0239028297365
8680,0.0207583457232
8681,0.00896465405822
8682,0.00211667339318
8683,0.00021224541706
8684,0.000124158512335
8685,0.00146512908395
8686,0.00231541087851
8687,0.00173592870124
8688,0.00134519150015
8689,0.000539858127013
8690,0.0010963738896
8691,0.000513966777362
8692,0.000230876335991
8693,0.00118395651225
8694,0.00824703928083
8695,0.0105154812336
8696,0.0136848213151
8697,0.0177128873765
8698,0.0181389395148
8699,0.0141263622791
8700,0.0158298499882
8701,0.0112998802215
8702,0.00473117688671
8703,0.00629825890064
8704,0.00470970897004
8705,0.00417883414775
8706,0.00291913584806
8707,0.00156734138727
8708,0.000316935416777
8709,0.00133237068076
8710,0.00553132966161
8711,0.011723970063
8712,0.021915325895
8713,0.029962208122
8714,0.0285208821297
8715,0.0262390132993
8716,0.0231405757368
8717,0.0178511496633
8718,0.0137365059927
8719,0.0110762612894
8720,0.00659009348601
8721,0.00286843138747
8722,0.00184236164205
8723,0.000281192478724
8724,0.00346087967046
8725,0.00433704443276
8726,0.00171062652953
8727,0.00218596402556
8728,0.00557739054784
8729,0.00390994781628
8730,0.00123821897432
8731,0.000547079602256
8732,0.000235604777117
8733,0.00157256016973
8734,0.00795439444482
8735,0.00628431793302
8736,0.00295287324116
8737,0.0034129943233
8738,0.00211761379614
8739,0.000624297768809
8740,0.00390230864286
8741,0.00933389179409
8742,0.00797659624368
8743,0.00716373417526
8744,0.00151197076775
8745,0.000142293778481
8746,0.000453823886346
8747,0.000350264890585
8748,0.000101257617644
8749,0.000939376477618
8750,0.00507345097139
8751,0.00918526761234
8752,0.0192002505064
8753,0.028241455555
8754,0.0402112789452
8755,0.059906154871
8756,0.0823352783918
8757,0.104781404138
8758,0.113472044468
8759,0.117859125137
8760,0.112340584397
8761,0.113501764834
8762,0.119945600629
8763,0.131001994014
8764,0.111507967114
8765,0.119388200343
8766,0.147428840399
8767,0.178052216768
8768,0.201524287462
8769,0.210811942816
8770,0.22417268157
8771,0.228696972132
8772,0.167589709163
8773,0.189840495586
8774,0.197908192873
8775,0.195321127772
8776,0.193796426058
8777,0.194082677364
8778,0.203211858869
8779,0.220604419708
8780,0.226679176092
8781,0.193953484297
8782,0.17273761332
8783,0.160363957286
8784,0.158341094851
8785,0.148859232664
8786,0.14163517952
8787,0.13620480895
8788,0.11605270952
8789,0.109255954623
8790,0.104983970523
8791,0.0947254747152
8792,0.0861821547151
8793,0.094521664083
8794,0.109328523278
8795,0.123243190348
8796,0.122646093369
8797,0.100623704493
8798,0.0933303833008
8799,0.107710979879
8800,0.128254294395
8801,0.151033639908
8802,0.16522744298
8803,0.158981353045
8804,0.170266389847
8805,0.182077467442
8806,0.173166289926
8807,0.158400118351
8808,0.138588786125
8809,0.119858577847
8810,0.0958544760942
8811,0.0858785957098
8812,0.0796983465552
8813,0.0753343701363
8814,0.0982541665435
8815,0.135270193219
8816,0.165543392301
8817,0.15183699131
8818,0.136269658804
8819,0.102015778422
8820,0.0894459933043
8821,0.0856234431267
8822,0.0946141108871
8823,0.0702086165547
8824,0.0432004742324
8825,0.0173384658992
8826,0.255711138248
8827,0.257767736912
8828,0.233110979199
8829,0.19161182642
8830,0.149895787239
8831,0.106053069234
8832,0.0573181435466
8833,0.0248650871217
8834,0.0111810313538
8835,0.00853577069938
8836,0.00703114503995
8837,0.00956104137003
8838,0.0121326595545
8839,0.00589618086815
8840,0.00244520488195
8841,0.00144083262421
8842,0.00110809947364
8843,0.000252919009654
8844,0.00258124503307
8845,0.0181974694133
8846,0.0649371892214
8847,0.106221213937
8848,0.140742942691
8849,0.193049535155
8850,0.249352142215
8851,0.293626964092
8852,0.322803556919
8853,0.315919816494
8854,0.36498054862
8855,0.373682498932
8856,0.272186815739
8857,0.170606181026
8858,0.0901244431734
8859,0.0446815416217
8860,0.0191059522331
8861,0.0110505949706
8862,0.00710540544242
8863,0.00754140410572
8864,0.0108535382897
8865,0.0215751230717
8866,0.0285484194756
8867,0.0377133302391
8868,0.0381138250232
8869,0.0327552929521
8870,0.0175117515028
8871,0.0105571923777
8872,0.00706839188933
8873,0.0108353253454
8874,0.00837028957903
8875,0.00665971916169
8876,0.00666277343407
8877,0.00407985458151
8878,0.00335222901776
8879,0.000525053939782
8880,5.26965595782e-05
8881,0.000127133913338
8882,0.000257890642388
8883,0.0031625716947
8884,0.00612400192767
8885,0.00593563821167
8886,0.00709350779653
8887,0.00723972776905
8888,0.0059415018186
8889,0.00626512151212
8890,0.0151934940368
8891,0.0201898757368
8892,0.0267822258174
8893,0.0362974107265
8894,0.0377495475113
8895,0.0408450141549
8896,0.0497954413295
8897,0.0500555150211
8898,0.0493669547141
8899,0.0481624230742
8900,0.0577356517315
8901,0.0579353794456
8902,0.0402734354138
8903,0.0275104995817
8904,0.0188195221126
8905,0.0161008872092
8906,0.0199986882508
8907,0.0304974429309
8908,0.0471040531993
8909,0.0615125410259
8910,0.073006644845
8911,0.0750360041857
8912,0.0658100694418
8913,0.047802656889
8914,0.0288529805839
8915,0.0100054722279
8916,0.00072652939707
8917,0.00555491726846
8918,0.0146054578945
8919,0.0142018077895
8920,0.0158227179199
8921,0.0177822448313
8922,0.0172788463533
8923,0.0104786008596
8924,0.00332123646513
8925,0.000385837483918
8926,0.00599983893335
8927,0.0226213000715
8928,0.0291406121105
8929,0.037045866251
8930,0.0422328040004
8931,0.0444095805287
8932,0.0589816085994
8933,0.0729483962059
8934,0.0750502869487
8935,0.0619357712567
8936,0.0436265096068
8937,0.0211718957871
8938,0.00535456603393
8939,0.00075144105358
8940,0.000780653092079
8941,0.00371997617185
8942,0.00784976128489
8943,0.00790503900498
8944,0.00882861018181
8945,0.012908982113
8946,0.0171792153269
8947,0.00851438939571
8948,0.00360254757106
8949,0.00412718299776
8950,0.00697002094239
8951,0.0117090437561
8952,0.020280469209
8953,0.0251805484295
8954,0.0226724948734
8955,0.0222328789532
8956,0.0161215662956
8957,0.0197944976389
8958,0.0228382144123
8959,0.0242470297962
8960,0.0301027391106
8961,0.0287814736366
8962,0.0237020757049
8963,0.0205855667591
8964,0.0194471422583
8965,0.0255755335093
8966,0.0307372808456
8967,0.0330414772034
8968,0.0305132418871
8969,0.0260731671005
8970,0.0252093914896
8971,0.0208684802055
8972,0.0229408331215
8973,0.0123268924654
8974,0.00300793698989
8975,0.000431673775893
8976,0.00240760482848
8977,0.00710967089981
8978,0.00867682695389
8979,0.0134689360857
8980,0.0245578289032
8981,0.033223874867
8982,0.0413650684059
8983,0.0562961325049
8984,0.0701220333576
8985,0.0778126269579
8986,0.0792091935873
8987,0.0669361576438
8988,0.0440220087767
8989,0.0196527782828
8990,0.00374414469115
8991,0.000230479170568
8992,0.00302601745352
8993,0.00571619672701
8994,0.00567210558802
8995,0.00484712654725
8996,0.00377992540598
8997,0.00265879370272
8998,0.000426532089477
8999,0.0040769004263
9000,0.0154472310096
9001,0.0253328941762
9002,0.0325637757778
9003,0.0520830079913
9004,0.0604009404778
9005,0.0569761507213
9006,0.0552955381572
9007,0.0474818535149
9008,0.0316310413182
9009,0.0118364859372
9010,0.00249467277899
9011,0.00126798579004
9012,0.00358873303048
9013,0.00293673411943
9014,0.00772233027965
9015,0.00719983270392
9016,0.00350009207614
9017,0.000905653461814
9018,0.000458501424873
9019,0.000386219238862
9020,0.000759070913773
9021,0.0020631365478
9022,0.00164401717484
9023,0.000122870362247
9024,0.000865596462972
9025,0.0033404561691
9026,0.00815885979682
9027,0.00791894178838
9028,0.0095100812614
9029,0.00683821272105
9030,0.00121911824681
9031,0.000156181020429
9032,0.00335171818733
9033,0.0134895015508
9034,0.0274311490357
9035,0.0323720350862
9036,0.0367344021797
9037,0.0402138307691
9038,0.0432096011937
9039,0.0359118506312
9040,0.0273954570293
9041,0.025359371677
9042,0.018442446366
9043,0.0142579572275
9044,0.0140440687537
9045,0.0193997416645
9046,0.0203391574323
9047,0.0214084442705
9048,0.0218998100609
9049,0.0172980707139
9050,0.0155633147806
9051,0.00455804774538
9052,0.000902693369426
9053,0.00049573823344
9054,9.11966126296e-05
9055,6.44124447717e-05
9056,2.27041418839e-05
9057,0.0010825250065
9058,0.0104354955256
9059,0.0286610480398
9060,0.0408243648708
9061,0.0697424858809
9062,0.0848525315523
9063,0.0848743841052
9064,0.0720365792513
9065,0.0585993938148
9066,0.0498598925769
9067,0.0293422397226
9068,0.0178927071393
9069,0.0119560007006
9070,0.00634981552139
9071,0.00294364755973
9072,0.00221444666386
9073,0.000229975048569
9074,0.000460281502455
9075,0.00261615728959
9076,0.00504816602916
9077,0.00421553384513
9078,0.00373866735026
9079,0.00180107878987
9080,0.0010223032441
9081,0.00634062569588
9082,0.0113108893856
9083,0.0207039453089
9084,0.0336604267359
9085,0.0387363061309
9086,0.0399117805064
9087,0.0350828841329
9088,0.0168864261359
9089,0.00431897677481
9090,0.000676732684951
9091,2.85322257696e-05
9092,0.00189365039114
9093,0.00833139009774
9094,0.0166393686086
9095,0.0179089251906
9096,0.0198855642229
9097,0.0268073324114
9098,0.0214644446969
9099,0.0110766431317
9100,0.00870340596884
9101,0.0129381343722
9102,0.0181097872555
9103,0.03157248348
9104,0.0397720821202
9105,0.0404856614769
9106,0.043584652245
9107,0.0368797704577
9108,0.0436212047935
9109,0.0480399206281
9110,0.0523629784584
9111,0.0596572943032
9112,0.0548081099987
9113,0.0515189394355
9114,0.0529583692551
9115,0.0665849372745
9116,0.0800610333681
9117,0.0853534340858
9118,0.0736961811781
9119,0.0715807452798
9120,0.0629520341754
9121,0.0595777630806
9122,0.0297204311937
9123,0.00812299735844
9124,0.000639699748717
9125,0.00499171530828
9126,0.0130361169577
9127,0.00603929441422
9128,0.00468582613394
9129,0.0245541445911
9130,0.0517756342888
9131,0.0869793444872
9132,0.12489720434
9133,0.140871793032
9134,0.14563035965
9135,0.133657664061
9136,0.0918617099524
9137,0.0518914163113
9138,0.0226096324623
9139,0.00788748450577
9140,0.00125372165348
9141,0.000169594874023
9142,0.000840418215375
9143,0.00290380371734
9144,0.0172619652003
9145,0.03012143448
9146,0.0375749878585
9147,0.0365131720901
9148,0.0392847545445
9149,0.0414337813854
9150,0.0395132377744
9151,0.0302703529596
9152,0.0303539130837
9153,0.0392203219235
9154,0.0529233328998
9155,0.0599659308791
9156,0.045398004353
9157,0.041321028024
9158,0.0394073799253
9159,0.0534484162927
9160,0.0717140287161
9161,0.0587249174714
9162,0.0436438135803
9163,0.0499109253287
9164,0.0534419305623
9165,0.0592137798667
9166,0.0419996716082
9167,0.0349542684853
9168,0.0262954942882
9169,0.0231555812061
9170,0.0240097809583
9171,0.0127509804443
9172,0.00395931955427
9173,0.00203105062246
9174,0.000892430427484
9175,0.00019082223298
9176,0.000340437109116
9177,1.31552314997e-05
9178,2.58032432612e-05
9179,0.000960030767601
9180,0.00821767188609
9181,0.0221179947257
9182,0.0357816033065
9183,0.0444604940712
9184,0.0536062717438
9185,0.0600534006953
9186,0.0798160284758
